filename,Prompt,Class,Colorfulness,Colors,Contrast,File Size
full_58.png,full,14,25.52,50827,61.76000210048351,27889
come_72.png,come,6,49.53,19872,73.74262016851853,20167
path_7.png,path,31,24.04,37641,62.83380383663118,29846
horn_60.png,horn,19,1.35,692,61.05948520276491,14540
die_42.png,die,7,1.08,1833,91.89424707235789,34398
fire_64.png,fire,12,75.73,36020,56.35453580217297,21701
come_20.png,come,6,45.06,4059,41.29809734864038,14303
I_39.png,I,0,49.39,59522,43.31664000260818,24998
ear_28.png,ear,10,0.91,966,48.19594980124315,9846
black_54.png,black,1,31.07,12756,54.58509422005445,10384
liver_85.png,liver,22,33.53,5024,7.790669375320426,9456
two_37.png,two,42,2.91,3189,62.55675655578009,35031
yellow_1.png,yellow,46,74.92,19067,35.74874856550925,13941
orange_94.png,orange,30,62.91,58641,61.344833846219245,27584
I_33.png,I,0,23.66,14839,45.88933487982224,23304
grey_5.png,grey,16,17.32,20113,46.57666935278744,13911
path_67.png,path,31,54.42,52377,55.69501145025756,27771
name_76.png,name,25,17.12,10345,34.40103111787979,21410
person_70.png,person,32,77.77,51414,49.74585439745919,21260
I_50.png,I,0,25.23,25469,63.780594633767045,25926
louse_79.png,louse,23,33.19,25246,37.85737623922707,14890
fire_45.png,fire,12,93.49,39195,44.5503414906464,17218
black_72.png,black,1,42.9,38249,65.23920923273418,19896
mountain_33.png,mountain,24,45.28,23742,50.94655635301553,24009
star_38.png,star,37,110.52,37624,66.58984076196015,19654
blood_87.png,blood,2,74.98,29745,70.07832095637488,21142
new_53.png,new,26,33.64,52049,50.8005568278562,29548
water_96.png,water,43,42.38,60761,49.99490703811739,27192
new_74.png,new,26,38.35,45064,49.58736025972524,22818
blue_28.png,blue,3,63.79,50736,27.084602229855733,33199
pink_82.png,pink,33,66.94,67957,69.09207297082229,31189
pink_57.png,pink,33,65.21,56454,46.327909537508326,15818
brown_7.png,brown,5,16.49,10816,38.5057626538476,16996
stone_19.png,stone,38,17.2,21616,66.3402629137134,25228
purple_71.png,purple,34,83.79,36042,38.88522368635389,18569
brown_79.png,brown,5,26.64,8648,40.937851601989856,13775
we_95.png,we,44,28.79,22575,56.60963059645014,21337
brown_81.png,brown,5,23.73,17204,51.08211711137516,30744
hand_13.png,hand,17,54.36,26868,38.207620552584096,11960
mountain_5.png,mountain,24,1.18,1505,55.895320340794186,22112
louse_45.png,louse,23,24.95,27167,45.95832701064931,28369
come_77.png,come,6,74.24,23230,67.84089170476501,21641
night_20.png,night,27,58.35,57107,30.599643273106278,26773
night_27.png,night,27,9.55,3910,88.03075121223615,12985
see_83.png,see,36,24.91,48439,55.81033133806582,25244
tooth_53.png,tooth,40,26.27,18144,75.42035301104727,31495
leaf_89.png,leaf,21,106.4,40278,53.763865318673325,27820
leaf_24.png,leaf,21,83.59,24459,52.09011693892602,16394
dog_78.png,dog,8,25.04,33308,53.80843240375992,14424
